Timestamp,Asset 1 HP - Disch Press Value,Asset 1 HP - Pressure & Ratio Value,Asset 1 HP - Suct Press Value,Asset 1T Condensate flow Value,Asset 1 LP - Pressure & Ratio Value,Asset 1T - Speed Value,Asset 1T Extraction flow Value,Asset 1T Steam Inlet flow Value,Asset 2 Pressure & Ratio Value,Asset 2T - Speed Value,Asset 2T Steam Inlet flow Value,Asset 1T LP - Disch Press Value,Asset 1T LP - Suct Press Value,Asset 2 - Disch Press Value,Asset 2 - Suct Press Value,target Value,Ambient Temperature Value
2025-01-17T00:00:00.0000000Z,9927.9598,2.796722281,3769.0521,25.3985424,2.771526585,10338.4424,201.627382,230.662674,1.188330321,9215.8891,25.817968,3883.78012,1541.57696,10443.1349,9668.428,-57.9558683,3.5153353
2025-01-17T01:00:00.0000000Z,9921.7349,2.805554012,3760.14133,24.5920147,2.780278751,10352.3684,202.138145,231.368522,1.187563908,9215.9859,25.728076,3878.02613,1534.59625,10439.8294,9670.441,-58.1999176,4.4031706
2025-01-17T02:00:00.0000000Z,9941.987,2.804045406,3763.96262,25.4147102,2.778783736,10355.6948,202.616271,232.290861,1.186126812,9216.0453,25.9021202,3882.2278,1536.37099,10463.0394,9702.8811,-57.8888134,3.1505
2025-01-17T03:00:00.0000000Z,9941.5657,2.803689888,3773.50413,25.0394353,2.778431421,10342.2495,203.387305,233.50635,1.186151204,9215.1345,25.853377,3895.9756,1542.28327,10458.7164,9699.0872,-58.3962016,3.5579789
2025-01-17T04:00:00.0000000Z,9920.6998,2.798868897,3769.7176,25.0050559,2.773653861,10325.8353,202.3131,231.417285,1.186498297,9214.7352,25.780073,3888.28275,1541.6599,10437.0618,9675.6847,-58.370279,2.046987
2025-01-17T05:00:00.0000000Z,9904.2801,2.799378209,3771.94433,24.5295061,2.774158586,10329.2838,202.795428,231.236819,1.18541767,9215.2401,25.603413,3891.1807,1543.08506,10413.832,9663.3592,-58.8459003,1.4656491
2025-01-17T06:00:00.0000000Z,9862.7386,2.796664629,3758.34393,23.1180356,2.771469453,10328.8438,202.613917,230.81795,1.172924616,9215.1895,25.465462,3877.0798,1538.90132,10376.8544,9731.601,-60.8298856,1.6075448
2025-01-17T07:00:00.0000000Z,9915.125,2.803660268,3761.9241,23.6892546,2.778402068,10326.0982,202.50681,230.801637,1.167414289,9216.6723,25.7240082,3878.9278,1534.55005,10455.28,9852.3557,-61.429368,-0.738069
2025-01-17T08:00:00.0000000Z,9882.3153,2.804715972,3752.74691,22.3561184,2.77944826,10324.2832,203.358485,231.081675,1.166933669,9215.3919,25.5498859,3869.54458,1532.08627,10415.4281,9818.2018,-62.9729562,-1.7944213
2025-01-17T09:00:00.0000000Z,9876.7361,2.803768339,3753.9282,22.5359365,2.778509165,10312.973,202.996145,231.559328,1.167214056,9216.053,25.6918486,3872.40744,1532.70205,10411.4538,9811.7954,-63.5444953,-3.1351902
2025-01-17T10:00:00.0000000Z,9889.0429,2.804111908,3756.9862,24.064205,2.778849639,10310.5277,202.598077,230.834263,1.167598298,9217.1024,25.7403168,3875.33333,1534.02557,10428.2585,9824.4355,-63.4314087,-0.10654355
2025-01-17T11:00:00.0000000Z,9892.9424,2.79742882,3779.32665,24.434113,2.772226758,10306.5721,202.428556,231.931612,1.166467988,9215.9782,25.6869668,3899.5088,1547.45866,10423.6847,9831.2445,-62.3673908,-1.0609844
2025-01-17T12:00:00.0000000Z,9882.6937,2.793455226,3781.19896,24.6755894,2.768288963,10312.445,202.418931,231.947694,1.165633726,9215.162,25.6443561,3901.0697,1550.1233,10404.2488,9817.2019,-62.0290836,-1.8028665
2025-01-17T13:00:00.0000000Z,9872.0842,2.789891552,3776.62527,25.1052263,2.764757394,10344.444,202.961418,232.765423,1.165608788,9217.0419,25.4720136,3896.60205,1550.11538,10395.7238,9810.0475,-61.3810065,-1.8390746
2025-01-17T14:00:00.0000000Z,9852.9574,2.78984368,3765.7378,24.7840538,2.764709953,10335.0489,202.619615,232.021493,1.16564394,9217.0694,25.3264385,3883.63052,1544.22598,10371.0486,9786.6593,-61.779597,-2.5879047
2025-01-17T15:00:00.0000000Z,9842.7384,2.796664738,3752.47598,24.2031911,2.77146956,10328.0166,201.761054,230.529464,1.165736007,9216.438,25.31188,3870.79847,1536.73674,10361.5039,9780.0945,-61.945004,-2.115052
2025-01-17T16:00:00.0000000Z,9832.7779,2.798318026,3748.95818,24.0094019,2.773107954,10352.1847,203.124691,232.277375,1.164168306,9215.6746,25.1192645,3871.51952,1535.18134,10343.3,9771.5244,-61.8648668,-3.067742
2025-01-17T17:00:00.0000000Z,9861.5825,2.790279395,3787.59436,24.3959738,2.765141742,10325.6021,201.812556,229.756373,1.164495048,9215.82255,25.1920636,3900.76467,1552.58246,10374.056,9799.944,-60.505874,-2.0318506
2025-01-17T18:00:00.0000000Z,9901.1352,2.796764707,3792.54194,25.3527604,2.771568628,10393.3049,202.772064,233.380994,1.163770059,9216.042,25.2126006,3913.82717,1553.41054,10406.5544,9836.5685,-59.3162152,-2.1221378
2025-01-17T19:00:00.0000000Z,9917.985,2.791045713,3798.34884,25.268815,2.765901157,10382.3181,202.235495,231.723525,1.164001069,9216.7284,25.396162,3915.07402,1556.52453,10428.3674,9854.9517,-58.7624466,-2.2923808
2025-01-17T20:00:00.0000000Z,9900.02255,2.808408517,3745.082,25.960605,2.783107539,10418.8315,203.857995,234.332043,1.165002949,9215.9881,25.5258212,3865.9896,1528.59069,10413.7748,9832.5073,-57.8541238,-3.4555733
2025-01-17T21:00:00.0000000Z,9877.7525,2.798165235,3761.34682,25.7642429,2.772956539,10367.0578,202.094651,232.209956,1.165184688,9215.6603,25.487682,3880.02472,1539.10515,10391.0873,9810.2378,-58.1155575,-2.8416028
2025-01-17T22:00:00.0000000Z,9871.2526,2.800653977,3751.92433,25.5951399,2.775422861,10382.1674,203.277184,233.568929,1.165162658,9215.6746,25.491862,3874.64308,1536.82815,10383.9483,9803.4464,-58.178824,-2.5953429
2025-01-17T23:00:00.0000000Z,9834.3564,2.796283312,3745.87675,25.5592997,2.77109157,10366.2383,202.966434,232.891967,1.164868116,9216.504,25.3346038,3868.18432,1536.03912,10343.6256,9767.0958,-58.5060113,-3.410476
2025-01-18T00:00:00.0000000Z,9833.8966,2.795876346,3755.4253,24.4133439,2.770688271,10347.8914,203.163554,232.688973,1.164560507,9215.18125,25.2260448,3877.76213,1539.92377,10344.1701,9769.2408,-59.367352,-3.5547452
2025-01-18T01:00:00.0000000Z,9841.6241,2.789252963,3762.8767,24.420825,2.764124558,10319.8865,202.94824,232.932084,1.165494217,9215.3864,25.4038466,3882.901,1544.74309,10353.7137,9773.2635,-61.369979,-5.7921515
2025-01-18T02:00:00.0000000Z,9831.2775,2.789878775,3758.05705,24.2734602,2.764744732,10320.585,202.984661,231.695343,1.16472368,9215.6768,25.3520388,3878.0434,1544.41353,10343.2912,9767.0199,-61.3496983,-5.9207807
2025-01-18T03:00:00.0000000Z,9811.9857,2.79272364,3749.1696,24.0118142,2.767563968,10313.1666,202.13149,232.61909,1.164992674,9215.5657,25.23136,3871.16235,1537.98337,10320.8952,9745.2201,-62.0750647,-5.1236324
2025-01-18T04:00:00.0000000Z,9792.5806,2.790062868,3748.50267,23.8002732,2.764927166,10305.8076,202.3527,230.985414,1.16426944,9215.6427,25.0907745,3866.23765,1539.37949,10296.3806,9728.1646,-62.3507907,-4.04475
2025-01-18T05:00:00.0000000Z,9812.5676,2.790921079,3755.1646,23.446577,2.765777645,10317.8581,203.666705,232.449646,1.164597667,9216.5689,25.19616,3874.7115,1541.48566,10323.1205,9750.3549,-62.4230024,-3.885622
2025-01-18T06:00:00.0000000Z,9862.1204,2.797785687,3763.0681,24.1792584,2.77258041,10376.9688,203.997596,233.685969,1.164449554,9216.1058,25.2142979,3882.8075,1541.1396,10368.7507,9795.3042,-61.0346297,-3.6438038
2025-01-18T07:00:00.0000000Z,9884.8332,2.807698779,3754.61713,24.946999,2.782404196,10399.8477,203.301912,233.735711,1.164547906,9215.5151,25.3056353,3877.66467,1532.23719,10394.6128,9818.0951,-59.995727,-3.241258
2025-01-18T08:00:00.0000000Z,9820.0124,2.804987222,3731.77178,24.8993734,2.779717067,10390.2326,203.313187,233.215961,1.164801503,9216.4149,25.3552156,3853.06823,1525.69582,10328.3367,9753.5801,-59.3949818,-2.8660274
2025-01-18T09:00:00.0000000Z,9825.4013,2.800523837,3738.2081,24.9911244,2.775293892,10389.1436,203.777959,233.500828,1.165208442,9217.0331,25.4352384,3859.56835,1530.32451,10337.1026,9758.771,-59.3365498,-3.5526621
2025-01-18T10:00:00.0000000Z,9859.9996,2.802718995,3750.3862,26.4290873,2.777469274,10415.5436,203.355416,234.360676,1.164924149,9216.3632,25.4283403,3872.12837,1534.40859,10370.9595,9793.8654,-58.1937697,-6.1082525
2025-01-18T11:00:00.0000000Z,9869.6345,2.801743876,3752.45266,25.9547178,2.77650294,10427.2267,204.252653,235.636324,1.166531689,9216.5425,25.5180145,3877.85024,1535.69372,10411.6848,9802.6797,-58.3542476,-7.127233
2025-01-18T12:00:00.0000000Z,9866.1937,2.805564929,3751.43615,25.9351147,2.780289569,10416.3235,204.553184,235.234945,1.165941081,9216.4655,25.5038542,3876.49207,1534.07408,10381.9881,9796.1963,-58.3646624,-7.3534064
2025-01-18T13:00:00.0000000Z,9864.6251,2.79702827,3760.51973,26.0422217,2.771829817,10376.8368,202.621309,233.031315,1.165574897,9216.5458,25.4254253,3881.03177,1541.03356,10384.6325,9798.7868,-58.962948,-6.5888157
2025-01-18T14:00:00.0000000Z,9837.245,2.795872504,3757.5274,25.1175507,2.770684464,10359.6284,203.360267,233.122637,1.165256351,9216.1058,25.1540388,3878.64433,1540.77528,10351.979,9770.6334,-60.7735854,-7.4041977
2025-01-18T15:00:00.0000000Z,9849.8026,2.795186505,3758.65248,24.713821,2.770004644,10346.2645,202.296204,231.444312,1.164894195,9215.8869,25.2017909,3874.50404,1539.7217,10367.3845,9787.9463,-60.6374912,-7.339621
2025-01-18T16:00:00.0000000Z,9853.723,2.799514248,3759.35714,24.5768974,2.774293399,10364.7291,203.473325,233.40317,1.164663941,9215.6427,25.0715212,3882.73732,1538.96754,10367.0292,9790.2376,-60.3027084,-8.861467
2025-01-18T17:00:00.0000000Z,9823.4356,2.797935805,3747.47978,24.043591,2.772729176,10361.8735,203.70185,232.748692,1.166231099,9215.6185,24.9632009,3872.231,1535.69966,10353.0977,9757.9669,-61.207949,-0.84531343
2025-01-18T18:00:00.0000000Z,9806.3911,2.791447655,3760.37233,23.8984383,2.766299477,10352.3552,203.140036,232.138434,1.16500351,9215.4766,24.9523857,3879.9717,1544.11961,10317.0474,9741.2205,-60.8518614,-1.3694819
2025-01-18T19:00:00.0000000Z,9800.1112,2.787749628,3760.10932,24.8271441,2.762634767,10389.8014,202.798387,232.325049,1.165112472,9215.7703,24.932897,3880.01856,1546.08366,10315.9144,9739.5078,-59.473722,-1.7359782
2025-01-18T20:00:00.0000000Z,9799.8175,2.791865918,3753.7599,25.3366619,2.766713973,10416.6898,203.159,233.504139,1.165002684,9215.976,25.0319421,3875.70766,1541.05567,10311.3483,9736.936,-58.5513214,-0.76155144
2025-01-18T21:00:00.0000000Z,9829.9949,2.793214886,3765.6003,26.0723254,2.768050788,10428.2871,203.534155,233.73053,1.164482408,9215.2071,24.9961976,3888.434,1546.75752,10336.4481,9763.53125,-57.8114944,0.39085597
2025-01-18T22:00:00.0000000Z,9859.0008,2.80038488,3743.07384,26.2643084,2.775156187,10457.3447,203.682083,234.857381,1.164896013,9216.3203,25.1931757,3867.48395,1533.42508,10368.1842,9790.286,-56.8479626,2.5143402
2025-01-18T23:00:00.0000000Z,9836.541,2.803713883,3728.6205,25.9529105,2.778455199,10440.0197,202.955203,233.825141,1.165721935,9216.3049,25.3183766,3851.1561,1524.72903,10355.2119,9771.4441,-56.4341613,0.6569978
2025-01-19T00:00:00.0000000Z,9844.0298,2.803392145,3735.30564,24.882451,2.77813636,10406.1716,203.355834,233.786124,1.1651839,9216.2543,25.1152517,3860.2795,1528.76042,10357.8508,9778.3004,-57.8410272,-0.55589044
2025-01-19T01:00:00.0000000Z,9836.9381,2.799424473,3750.3378,24.5240303,2.774204432,10392.3952,203.424474,232.721676,1.164789987,9217.7921,25.0472838,3871.20107,1535.50364,10348.82255,9773.5198,-57.6094574,3.8591864
2025-01-19T02:00:00.0000000Z,9840.5021,2.800447988,3746.5967,25.2751444,2.775218727,10427.7085,203.665836,234.221856,1.164108456,9215.8539,25.1357392,3871.67264,1534.49593,10346.8607,9775.8639,-56.5320536,2.8953888
2025-01-19T03:00:00.0000000Z,9817.0633,2.813919562,3706.16125,25.453582,2.788568935,10442.1075,203.686802,234.017817,1.165014257,9217.5842,25.1512668,3830.7984,1511.37327,10325.9343,9749.1009,-57.1670055,1.6309484
2025-01-19T04:00:00.0000000Z,9808.282,2.803569161,3718.82742,25.2892387,2.778311781,10420.4815,203.559048,234.081595,1.165769905,9215.5503,25.0988067,3843.30518,1521.61526,10325.1896,9742.9816,-57.8224845,1.4726564
2025-01-19T05:00:00.0000000Z,9805.4088,2.794841426,3735.37868,25.7770601,2.769662675,10414.7989,202.62638,233.416403,1.164673995,9215.9562,24.9499657,3859.15266,1531.39613,10311.3065,9739.3593,-56.8783633,-0.64478993
2025-01-19T06:00:00.0000000Z,9814.3606,2.801138548,3734.16593,26.4620763,2.775903066,10496.3419,204.482124,236.225,1.164544022,9215.547,25.0370615,3861.5973,1530.49589,10316.152,9744.1696,-55.8312854,1.7219393
2025-01-19T07:00:00.0000000Z,9846.1979,2.807119948,3724.82528,27.2267688,2.78183058,10506.2408,203.485535,235.725039,1.164670054,9215.2896,25.111185,3852.83107,1523.72132,10356.5572,9781.5509,-55.5599616,0.8218651
2025-01-19T08:00:00.0000000Z,9800.9703,2.793409004,3742.44464,27.624674,2.768243157,10483.1375,202.831464,234.865774,1.164477909,9216.2125,24.824921,3868.59528,1538.60234,10303.8749,9734.4159,-54.9805597,3.0767426
2025-01-19T09:00:00.0000000Z,9824.3255,2.787314597,3760.12252,27.2821032,2.762203654,10484.2353,203.500539,235.568113,1.16395917,9215.5503,24.9606621,3885.29856,1547.36406,10323.4384,9756.3059,-49.1411602,2.6395082
2025-01-19T10:00:00.0000000Z,9823.9922,2.786864014,3754.93437,27.7072906,2.761757131,10493.5644,203.159275,235.993923,1.163931023,9216.4336,24.9029528,3879.7154,1544.92162,10317.6733,9749.9996,-53.0251744,0.1687704
2025-01-19T11:00:00.0000000Z,9849.0832,2.797931865,3748.7252,27.328081,2.772725272,10496.959,203.501606,236.508085,1.164761922,9215.3314,25.0877583,3876.5397,1538.25122,10354.4969,9778.2762,-52.7340363,0.8984388
2025-01-19T12:00:00.0000000Z,9820.2126,2.792867435,3743.22564,27.2558946,2.767706467,10492.317,202.972473,236.03723,1.163820641,9215.8847,24.986544,3869.69,1537.37639,10318.5181,9750.9159,-52.3767244,0.8377459
2025-01-19T13:00:00.0000000Z,9807.5615,2.795332445,3735.92252,27.2025314,2.77014927,10486.2384,203.492333,236.308743,1.164511556,9215.9694,24.9880422,3863.4618,1533.15547,10307.3498,9734.4214,-52.1243415,-1.2510327
2025-01-19T14:00:00.0000000Z,9801.2035,2.798205918,3733.3912,27.4260657,2.772996855,10486.5354,203.492333,236.301505,1.164490632,9216.5359,24.909841,3862.85702,1531.83151,10304.9342,9735.6677,-52.9915463,0.7399774
2025-01-19T15:00:00.0000000Z,9785.314,2.790934257,3736.8694,26.9762361,2.765790705,10452.6521,203.141279,235.543055,1.164888872,9216.8219,24.8607304,3863.69522,1536.6846,10287.91005,9715.178,-53.8989385,2.667102
2025-01-19T16:00:00.0000000Z,9837.0228,2.794304286,3757.809,27.1482332,2.769130373,10462.573,203.660732,236.345043,1.164313672,9215.4711,24.8252312,3886.5728,1543.79236,10340.0275,9767.8438,-53.1730265,-0.17892562
2025-01-19T17:00:00.0000000Z,9842.1048,2.783940414,3770.63588,27.5143869,2.75885987,10448.5909,202.7487,235.484645,1.163609983,9216.1157,24.719739,3892.40698,1551.38863,10339.7778,9775.3304,-52.3515476,0.72824776
2025-01-19T18:00:00.0000000Z,9811.2817,2.784062527,3766.9247,26.0824883,2.758980883,10463.3881,203.847446,235.797892,1.162931725,9216.0211,24.6938153,3893.3422,1552.17447,10301.357,9740.4252,-53.0514842,0.50054765
2025-01-19T19:00:00.0000000Z,9839.8828,2.789025889,3769.46042,25.6693635,2.763899529,10464.0052,204.969314,235.918177,1.163834275,9216.0629,24.7235769,3893.87405,1550.59421,10338.3764,9771.6718,-53.656262,1.2112861
2025-01-19T20:00:00.0000000Z,9826.6861,2.790011498,3762.16412,26.069736,2.76487626,10447.3699,204.00908,235.268176,1.163651052,9216.1025,24.913053,3884.6258,1546.19432,10328.5534,9762.0248,-53.7196616,0.89018774
2025-01-19T21:00:00.0000000Z,9826.2725,2.794910638,3756.27285,25.2182084,2.769731263,10465.983,204.905041,235.369574,1.164638463,9216.0662,24.9961789,3881.4248,1541.67002,10329.3795,9756.1618,-53.757407,3.219051
2025-01-19T22:00:00.0000000Z,9842.4733,2.787758224,3775.4695,25.5147596,2.762643285,10451.2749,204.027945,234.810862,1.164765668,9215.8594,25.0970335,3897.5211,1552.22661,10343.7532,9768.5324,-53.2221976,-0.7899454
2025-01-19T23:00:00.0000000Z,9843.5535,2.79673115,3756.07837,26.3386838,2.771535374,10478.1996,205.053035,236.11357,1.164905322,9215.0091,25.1012564,3879.37396,1539.6722,10348.8517,9771.5211,-53.398994,-2.8619826
2025-01-20T00:00:00.0000000Z,9859.0459,2.791494774,3773.31372,26.8534772,2.766346173,10480.4931,205.034775,236.46667,1.164670061,9215.9562,25.1274155,3895.67288,1549.23802,10359.1763,9784.0347,-52.778979,-1.973065
2025-01-20T01:00:00.0000000Z,9856.5225,2.795018319,3774.9844,26.8068394,2.769837973,10490.2039,205.529808,237.65797,1.165013855,9215.1983,25.099426,3902.49497,1550.14574,10360.4996,9785.1325,-52.823749,0.15041023
2025-01-20T02:00:00.0000000Z,9841.0554,2.791108904,3760.98085,26.6214003,2.765963779,10475.2868,204.893953,236.898552,1.164779275,9216.2939,25.1645955,3887.86244,1546.04164,10341.9536,9767.1728,-53.2845445,-0.29417062
2025-01-20T03:00:00.0000000Z,9834.0968,2.800690756,3738.42062,26.9079316,2.775459308,10486.4166,204.183639,236.717668,1.165008258,9216.0519,25.0834485,3864.06097,1531.2913,10339.7272,9762.9543,-53.2025384,-0.6512492
2025-01-20T04:00:00.0000000Z,9827.2658,2.791060226,3751.74305,26.92679,2.765915539,10468.0202,203.993548,235.929639,1.164224436,9216.1465,24.8359353,3875.22718,1540.70015,10325.8606,9756.406,-53.2031258,-0.28400964
2025-01-20T05:00:00.0000000Z,9815.2571,2.789520555,3765.22267,27.0810716,2.76438974,10487.4165,204.558156,236.753913,1.164068628,9216.2268,24.681459,3891.36033,1548.69715,10312.8102,9744.8582,-53.134565,-2.254579
2025-01-20T06:00:00.0000000Z,9813.6742,2.783969922,3770.61553,26.0481386,2.758889111,10516.022,206.14682,238.147701,1.163039844,9216.3731,24.4613567,3897.08682,1553.81413,10299.9743,9741.9201,-52.175431,-1.6347653
2025-01-20T07:00:00.0000000Z,9763.4966,2.791795533,3723.75168,25.279584,2.766644222,10525.7636,206.80242,238.105802,1.163580852,9216.5502,24.4845502,3851.0351,1531.2275,10253.9877,9693.7819,-54.044969,0.8748421
2025-01-20T08:00:00.0000000Z,9779.7986,2.796595842,3714.80505,24.6641318,2.771401285,10489.5373,206.497654,237.151266,1.164654326,9215.6977,24.6450182,3840.85163,1524.28969,10276.0581,9705.7928,-55.7464017,1.7264085
2025-01-20T09:00:00.0000000Z,9812.4026,2.803819145,3727.25496,24.515304,2.778559513,10456.6495,206.666174,236.214275,1.164326905,9216.1454,24.7685768,3853.39724,1525.59407,10316.7306,9746.98505,-57.618077,3.2322927
2025-01-20T10:00:00.0000000Z,9783.1162,2.795645574,3738.47243,24.428536,2.770459578,10443.0502,206.13373,235.414388,1.164106185,9215.5899,24.5750076,3862.35432,1533.51979,10280.5989,9714.9514,-57.59952,3.726718
2025-01-20T11:00:00.0000000Z,9805.6849,2.791626229,3764.7643,24.720135,2.766476444,10436.6064,205.386247,236.287909,1.164128513,9214.8331,24.6456892,3890.28398,1546.77215,10304.0113,9737.0526,-57.0150075,5.533306
2025-01-20T12:00:00.0000000Z,9813.3662,2.793653312,3755.86519,24.5810268,2.768485264,10453.7466,205.447275,235.562712,1.163843712,9216.6591,24.6227663,3876.33367,1540.0616,10312.7783,9745.9307,-56.640617,5.218189
2025-01-20T13:00:00.0000000Z,9822.9626,2.801003791,3735.37087,24.742762,2.775769523,10471.01495,205.866419,235.693513,1.16417825,9215.3468,24.7673822,3860.38103,1529.75702,10326.6966,9756.0837,-56.5743596,5.8343797
2025-01-20T14:00:00.0000000Z,9847.81875,2.796255438,3760.8648,24.4995201,2.771063947,10477.4439,206.325581,236.36844,1.163723454,9215.8902,24.7981426,3884.24014,1541.8073,10343.223,9780.2133,-55.622215,4.905477
2025-01-20T15:00:00.0000000Z,9859.3715,2.80051101,3763.5829,24.7000006,2.775281181,10499.5979,206.444216,236.889103,1.16349072,9215.2654,24.6486306,3890.15242,1541.7611,10354.3638,9788.78505,-54.790681,5.2708955
2025-01-20T16:00:00.0000000Z,9889.7469,2.794258264,3785.1231,25.536918,2.769084767,10495.5642,205.847752,237.003811,1.163702296,9217.1211,24.7236506,3909.1162,1552.43,10390.1853,9821.24,-53.2948537,5.7296166
2025-01-20T17:00:00.0000000Z,9864.3061,2.794052461,3758.79075,25.2969112,2.768880817,10456.5527,206.843527,237.068062,1.164456379,9215.5943,25.041203,3884.1198,1543.31716,10367.2866,9792.8501,-55.3304565,5.6178794
2025-01-20T18:00:00.0000000Z,9825.8039,2.80103625,3732.04733,24.892703,2.77580169,10441.9744,206.352201,236.01193,1.164913696,9215.2797,24.9398215,3855.38395,1528.03266,10330.5246,9755.1872,-57.064766,7.4364047
2025-01-20T19:00:00.0000000Z,9851.7672,2.789609476,3766.85408,24.5372875,2.764477859,10418.1682,206.292669,235.805218,1.163926294,9216.3071,24.8713597,3892.76228,1548.88899,10347.3007,9778.6436,-57.552473,4.115488
2025-01-20T20:00:00.0000000Z,9842.9243,2.791312443,3765.29439,24.4804197,2.766165484,10429.4531,204.743429,234.561888,1.163820445,9217.0639,24.695066,3886.3231,1545.11115,10337.9287,9772.5639,-56.4967436,0.8390747
2025-01-20T21:00:00.0000000Z,9850.7046,2.803393652,3742.26413,23.1019767,2.778137853,10433.2261,205.962702,235.098765,1.163886991,9215.4227,24.8923697,3864.21805,1530.1957,10349.4413,9781.0196,-56.678666,0.43675086
2025-01-20T22:00:00.0000000Z,9841.8529,2.79814832,3739.043,21.9758803,2.772939777,10367.214,206.502142,233.421452,1.165671146,9216.4028,25.241128,3858.86204,1530.54594,10356.7728,9773.20245,-64.854185,0.5193459
2025-01-20T23:00:00.0000000Z,9895.8585,2.79828769,3772.8768,22.6983933,2.773077891,10380.7671,205.819537,233.649977,1.164663442,9215.9562,25.2092247,3892.8527,1544.26778,10407.7765,9830.3689,-62.9860187,0.3882322
2025-01-21T00:00:00.0000000Z,9878.4928,2.805386676,3748.9595,22.8384739,2.780112922,10366.092,204.734717,232.64032,1.16461305,9215.9793,25.1883423,3867.04538,1530.15665,10389.1392,9812.2211,-63.429982,0.33136472
2025-01-21T01:00:00.0000000Z,9844.8251,2.795676473,3760.32525,22.2488112,2.770490198,10326.6416,205.465128,231.749958,1.165000333,9215.2896,25.1401832,3879.39783,1540.61391,10357.611,9779.80245,-65.5282463,0.12723115
2025-01-21T02:00:00.0000000Z,9875.558,2.788017395,3783.96216,22.7693103,2.762900121,10307.5159,204.2799,233.03687,1.164949866,9215.074,25.2071952,3901.45261,1552.73811,10388.8268,9809.41005,-65.8881553,-1.5579741
2025-01-21T03:00:00.0000000Z,9871.2218,2.78359677,3795.08327,22.7373311,2.758519322,10297.1792,203.495633,231.321376,1.164824251,9216.0508,25.2317912,3914.11658,1560.955,10380.7638,9802.8348,-65.336634,-1.9986575
2025-01-21T04:00:00.0000000Z,9889.693,2.785779686,3798.84923,23.0997778,2.760682572,10311.2625,204.469837,231.874434,1.165315605,9215.58,25.2567337,3916.93698,1560.8175,10405.7206,9822.6051,-64.6747035,-2.3917723
2025-01-21T05:00:00.0000000Z,9875.3754,2.796549943,3779.27935,22.8306166,2.771355799,10328.3092,205.288457,233.200737,1.164969626,9215.2654,25.3228503,3902.25913,1548.8154,10388.1734,9808.5306,-64.5915523,-3.3180401
2025-01-21T06:00:00.0000000Z,9868.6731,2.796617595,3768.06716,22.5619735,2.771422842,10315.4293,204.547332,231.965525,1.165657775,9215.8638,25.2738563,3886.88333,1543.1295,10390.1655,9804.6322,-64.475224,-3.0176055
2025-01-21T07:00:00.0000000Z,9873.4559,2.789972656,3788.19397,22.359293,2.764837768,10308.9239,204.040397,230.557954,1.164745636,9215.3754,25.171476,3904.2344,1553.58082,10389.93505,9812.4708,-63.519962,-2.4683044
2025-01-21T08:00:00.0000000Z,9902.2011,2.800157398,3790.14746,22.6108069,2.774930755,10318.8151,204.904865,232.093708,1.165171108,9214.7814,25.3548064,3908.82525,1549.99086,10416.7514,9834.2475,-62.749566,-1.5239757
2025-01-21T09:00:00.0000000Z,9912.4894,2.798641997,3796.66694,22.6552645,2.773429006,10317.6711,204.893062,232.395449,1.165067113,9215.5822,25.4514601,3915.57595,1553.52989,10430.8325,9848.9468,-61.7299254,0.12485568
2025-01-21T10:00:00.0000000Z,9927.8817,2.803691221,3773.40172,23.4142744,2.778432741,10318.1969,204.376799,232.255815,1.165870374,9215.4403,25.8640239,3890.4404,1540.65153,10456.8838,9864.3127,-60.7367013,-0.6072973
2025-01-21T11:00:00.0000000Z,9867.4972,2.790043282,3770.53578,23.6173014,2.764907757,10309.0218,204.241719,232.079474,1.164754949,9215.8847,25.432649,3888.21455,1547.52114,10374.4421,9799.4886,-61.3127427,0.5224721
2025-01-21T12:00:00.0000000Z,9859.2351,2.793983965,3759.59265,23.597354,2.768812938,10332.663,205.278656,233.370544,1.16445695,9215.6438,25.4347808,3880.23735,1542.26941,10360.3401,9788.9154,-61.391913,-1.2283808
2025-01-21T13:00:00.0000000Z,9869.9073,2.786115981,3779.68382,22.9714507,2.761015837,10278.3681,203.18903,230.24221,1.164882395,9215.7626,25.452636,3894.31713,1551.00693,10377.2229,9800.97745,-62.8191245,-1.5533636
2025-01-21T14:00:00.0000000Z,9855.5083,2.786640339,3773.77803,23.1303402,2.761535471,10308.8997,205.382166,232.734304,1.182042865,9216.2378,25.3147433,3892.7438,1551.1276,10359.2258,9640.1514,-62.6110078,-1.6148156
2025-01-21T15:00:00.0000000Z,9846.5488,2.792080231,3755.1437,23.6131599,2.766926355,10331.7962,204.915766,232.997424,1.181954292,9216.0068,25.2719126,3874.50459,1540.4059,10347.1478,9626.4135,-62.2157492,-1.4669386
2025-01-21T16:00:00.0000000Z,9823.1705,2.792557723,3746.4174,21.785445,2.767399546,10292.7396,205.241102,232.031448,1.177605055,9215.18125,25.305269,3864.99927,1536.65963,10331.5608,9647.165,-67.0179565,-1.3275256
2025-01-21T17:00:00.0000000Z,9848.5211,2.795654792,3757.32797,21.681077,2.770468713,10275.30625,205.717842,232.568677,1.178650263,9215.0949,25.4821237,3876.33048,1539.60774,10357.5076,9669.1892,-67.7001776,-1.3602201
2025-01-21T18:00:00.0000000Z,9871.5243,2.794019126,3772.18974,21.7111103,2.768847783,10262.2905,204.463424,231.321156,1.183264968,9215.9529,25.425565,3888.19739,1544.43795,10387.234,9656.9726,-67.1146025,-0.70590734
